  9.66,  5.13,   0.23,  251.8,  286.5,   6.5,  35.5
  8.10,  5.13,   6.67,  251.8,  286.5,   3.4,  37.8
  6.77,  5.13,   7.37,  251.8,  286.5,   5.5,  38.6
  5.03,  5.13,   1.48,  251.8,  286.5,   5.4,  34.6
  6.86,  5.13,   2.98,  251.8,  286.5,   4.8,  35.9
  7.29,  5.13,   0.14,  251.8,  286.5,   3.3,  36.3
  7.80,  5.13,   1.59,  251.8,  286.5,   3.1,  36.5
  4.57,  5.13,   8.79,  251.8,  286.5,   2.9,  39.2
  1.73,  5.13,  15.54,  251.8,  286.5,   4.5,  38.4
  1.42,  5.13,  13.94,  251.8,  286.5,   6.2,  38.9
  2.48,  5.13,  16.27,  251.8,  286.5,   5.9,  39.6
  2.49,  5.13,   7.31,  251.8,  286.5,   6.4,  38.0
  1.98,  5.13,   5.29,  251.8,  286.5,   4.8,  36.8
  2.18,  5.13,  11.12,  251.8,  286.5,   7.3,  38.5
 -0.02,  5.13,  10.91,  251.8,  286.5,   6.3,  37.2
 -0.14,  5.13,   7.94,  251.8,  286.5,   3.9,  38.0
  2.38,  5.13,   2.91,  251.8,  286.5,   4.0,  36.8
  6.02,  5.13,   0.20,  251.8,  286.5,   5.1,  36.4
  6.56,  5.13,   3.36,  251.8,  286.5,   3.4,  38.3
  6.28,  5.13,  13.10,  251.8,  286.5,   2.8,  44.8
  3.05,  5.13,  23.26,  251.8,  286.5,   5.9,  45.2
 -0.31,  5.13,  15.63,  251.8,  286.5,   9.5,  37.5
 -0.02,  5.13,   1.89,  251.8,  286.5,   4.4,  35.8
  0.15,  5.13,   8.65,  251.8,  286.5,   4.7,  37.2
 -1.53,  5.13,   5.38,  251.8,  286.5,   5.3,  35.7
 -3.64,  5.13,   2.77,  251.8,  286.5,   6.2,  36.6
 -0.61,  5.13,  15.47,  251.8,  286.5,   4.5,  40.7
 -4.60,  5.34,   8.40,  345.3,  245.2,   6.3,  57.8
 -3.54,  5.34,   4.37,  345.3,  245.2,   5.2,  54.3
 -4.92,  5.34,   6.76,  345.3,  245.2,   5.2,  54.7
 -5.36,  5.34,   4.60,  345.3,  245.2,   2.8,  54.9
 -4.28,  5.34,   0.27,  345.3,  245.2,   4.8,  48.5
 -1.34,  5.34,   0.98,  345.3,  245.2,   5.3,  58.6
